state_code,state_name,sex,urban,age_group,education,prevalence_pct,lower,upper,est_cases,population
IN-LA,Ladakh,Female,Urban,60+,Higher,3.61,2.96,4.40,32,896
IN-LA,Ladakh,Female,Urban,60-64,All,3.61,2.96,4.40,29,806
IN-LA,Ladakh,Female,Urban,60-64,None,5.05,4.14,6.16,8,161
IN-LA,Ladakh,Female,Urban,60-64,Primary,3.79,3.11,4.62,6,161
IN-LA,Ladakh,Female,Urban,60-64,Middle,2.89,2.37,3.53,4,161
IN-LA,Ladakh,Female,Urban,60-64,Secondary,2.16,1.77,2.64,3,161
IN-LA,Ladakh,Female,Urban,60-64,Higher,1.62,1.33,1.98,2,161
IN-LA,Ladakh,Female,Urban,65-69,All,6.01,4.93,7.33,48,806
IN-LA,Ladakh,Female,Urban,65-69,None,8.42,6.90,10.27,13,161
IN-LA,Ladakh,Female,Urban,65-69,Primary,6.31,5.17,7.70,10,161
IN-LA,Ladakh,Female,Urban,65-69,Middle,4.81,3.94,5.87,7,161
IN-LA,Ladakh,Female,Urban,65-69,Secondary,3.61,2.96,4.40,5,161
IN-LA,Ladakh,Female,Urban,65-69,Higher,2.71,2.22,3.31,4,161
IN-LA,Ladakh,Female,Urban,70-74,All,9.22,7.56,11.25,74,806
IN-LA,Ladakh,Female,Urban,70-74,None,12.90,10.58,15.74,20,161
IN-LA,Ladakh,Female,Urban,70-74,Primary,9.68,7.94,11.81,15,161
IN-LA,Ladakh,Female,Urban,70-74,Middle,7.37,6.04,8.99,11,161
IN-LA,Ladakh,Female,Urban,70-74,Secondary,5.53,4.53,6.75,8,161
IN-LA,Ladakh,Female,Urban,70-74,Higher,4.15,3.40,5.06,6,161
IN-LA,Ladakh,Female,Urban,75-79,All,13.63,11.18,16.63,109,806
IN-LA,Ladakh,Female,Urban,75-79,None,19.08,15.65,23.28,30,161
IN-LA,Ladakh,Female,Urban,75-79,Primary,14.31,11.73,17.46,23,161
IN-LA,Ladakh,Female,Urban,75-79,Middle,10.90,8.94,13.30,17,161
IN-LA,Ladakh,Female,Urban,75-79,Secondary,8.18,6.71,9.98,13,161
IN-LA,Ladakh,Female,Urban,75-79,Higher,6.13,5.03,7.48,9,161
IN-LA,Ladakh,Female,Urban,80-84,All,19.24,15.78,23.47,155,806
IN-LA,Ladakh,Female,Urban,80-84,None,26.93,22.08,32.85,43,161
IN-LA,Ladakh,Female,Urban,80-84,Primary,20.20,16.56,24.64,32,161
IN-LA,Ladakh,Female,Urban,80-84,Middle,15.39,12.62,18.78,24,161
IN-LA,Ladakh,Female,Urban,80-84,Secondary,11.54,9.46,14.08,18,161
IN-LA,Ladakh,Female,Urban,80-84,Higher,8.66,7.10,10.57,13,161
IN-LA,Ladakh,Female,Urban,85+,All,26.45,21.69,32.27,213,806
IN-LA,Ladakh,Female,Urban,85+,None,35.00,28.70,42.70,56,161
IN-LA,Ladakh,Female,Urban,85+,Primary,27.77,22.77,33.88,44,161
IN-LA,Ladakh,Female,Urban,85+,Middle,21.16,17.35,25.82,34,161
IN-LA,Ladakh,Female,Urban,85+,Secondary,15.87,13.01,19.36,25,161
IN-LA,Ladakh,Female,Urban,85+,Higher,11.90,9.76,14.52,19,161
IN-LA,Ladakh,Female,Rural,60+,All,11.93,9.78,14.55,1135,9520
IN-LA,Ladakh,Female,Rural,60+,None,16.70,13.69,20.37,317,1904
IN-LA,Ladakh,Female,Rural,60+,Primary,12.52,10.27,15.27,238,1904
IN-LA,Ladakh,Female,Rural,60+,Middle,9.54,7.82,11.64,181,1904
IN-LA,Ladakh,Female,Rural,60+,Secondary,7.16,5.87,8.74,136,1904
IN-LA,Ladakh,Female,Rural,60+,Higher,5.37,4.40,6.55,102,1904
IN-LA,Ladakh,Female,Rural,60-64,All,5.37,4.40,6.55,91,1713
IN-LA,Ladakh,Female,Rural,60-64,None,7.51,6.16,9.16,25,342
IN-LA,Ladakh,Female,Rural,60-64,Primary,5.63,4.62,6.87,19,342
IN-LA,Ladakh,Female,Rural,60-64,Middle,4.29,3.52,5.23,14,342
IN-LA,Ladakh,Female,Rural,60-64,Secondary,3.22,2.64,3.93,11,342
IN-LA,Ladakh,Female,Rural,60-64,Higher,2.41,1.98,2.94,8,342
IN-LA,Ladakh,Female,Rural,65-69,All,8.94,7.33,10.91,153,1713
IN-LA,Ladakh,Female,Rural,65-69,None,12.52,10.27,15.27,42,342
IN-LA,Ladakh,Female,Rural,65-69,Primary,9.39,7.70,11.46,32,342
IN-LA,Ladakh,Female,Rural,65-69,Middle,7.16,5.87,8.74,24,342
IN-LA,Ladakh,Female,Rural,65-69,Secondary,5.37,4.40,6.55,18,342
IN-LA,Ladakh,Female,Rural,65-69,Higher,4.02,3.30,4.90,13,342
IN-LA,Ladakh,Female,Rural,70-74,All,13.71,11.24,16.73,234,1713
IN-LA,Ladakh,Female,Rural,70-74,None,19.20,15.74,23.42,65,342
IN-LA,Ladakh,Female,Rural,70-74,Primary,14.40,11.81,17.57,49,342
IN-LA,Ladakh,Female,Rural,70-74,Middle,10.97,9.00,13.38,37,342
IN-LA,Ladakh,Female,Rural,70-74,Secondary,8.23,6.75,10.04,28,342
IN-LA,Ladakh,Female,Rural,70-74,Higher,6.17,5.06,7.53,21,342
IN-LA,Ladakh,Female,Rural,75-79,All,20.27,16.62,24.73,347,1713
IN-LA,Ladakh,Female,Rural,75-79,None,28.38,23.27,34.62,97,342
IN-LA,Ladakh,Female,Rural,75-79,Primary,21.29,17.46,25.97,72,342
IN-LA,Ladakh,Female,Rural,75-79,Middle,16.22,13.30,19.79,55,342
IN-LA,Ladakh,Female,Rural,75-79,Secondary,12.16,9.97,14.84,41,342
IN-LA,Ladakh,Female,Rural,75-79,Higher,9.12,7.48,11.13,31,342
IN-LA,Ladakh,Female,Rural,80-84,All,28.62,23.47,34.92,490,1713
IN-LA,Ladakh,Female,Rural,80-84,None,35.00,28.70,42.70,119,342
IN-LA,Ladakh,Female,Rural,80-84,Primary,30.05,24.64,36.66,102,342
IN-LA,Ladakh,Female,Rural,80-84,Middle,22.90,18.78,27.94,78,342
IN-LA,Ladakh,Female,Rural,80-84,Secondary,17.17,14.08,20.95,58,342
IN-LA,Ladakh,Female,Rural,80-84,Higher,12.88,10.56,15.71,44,342
IN-LA,Ladakh,Female,Rural,85+,All,35.00,28.70,42.70,599,1713
IN-LA,Ladakh,Female,Rural,85+,None,35.00,28.70,42.70,119,342
IN-LA,Ladakh,Female,Rural,85+,Primary,35.00,28.70,42.70,119,342
IN-LA,Ladakh,Female,Rural,85+,Middle,31.48,25.81,38.41,107,342
IN-LA,Ladakh,Female,Rural,85+,Secondary,23.61,19.36,28.80,80,342
IN-LA,Ladakh,Female,Rural,85+,Higher,17.71,14.52,21.61,60,342
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,All,5.00,4.10,6.10,2100,42000
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,None,7.00,5.74,8.54,588,8400
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,Primary,5.25,4.31,6.41,441,8400
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,Middle,4.00,3.28,4.88,336,8400
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,Secondary,3.00,2.46,3.66,252,8400
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60+,Higher,2.25,1.85,2.75,189,8400
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,All,2.25,1.85,2.75,170,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,None,3.15,2.58,3.84,47,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,Primary,2.36,1.94,2.88,35,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,Middle,1.80,1.48,2.20,27,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,Secondary,1.35,1.11,1.65,20,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,60-64,Higher,1.01,0.83,1.23,15,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,All,3.75,3.08,4.58,283,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,None,5.25,4.31,6.41,79,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,Primary,3.94,3.23,4.81,59,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,Middle,3.00,2.46,3.66,45,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,Secondary,2.25,1.85,2.75,33,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,65-69,Higher,1.69,1.39,2.06,25,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,All,5.75,4.72,7.02,434,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,None,8.05,6.60,9.82,121,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,Primary,6.04,4.95,7.37,91,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,Middle,4.60,3.77,5.61,69,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,Secondary,3.45,2.83,4.21,52,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,70-74,Higher,2.59,2.12,3.16,39,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,All,8.50,6.97,10.37,642,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,None,11.90,9.76,14.52,179,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,Primary,8.92,7.31,10.88,134,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,Middle,6.80,5.58,8.30,102,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,Secondary,5.10,4.18,6.22,77,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,75-79,Higher,3.83,3.14,4.67,57,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,All,12.00,9.84,14.64,907,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,None,16.80,13.78,20.50,253,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,Primary,12.60,10.33,15.37,190,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,Middle,9.60,7.87,11.71,145,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,Secondary,7.20,5.90,8.78,108,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,80-84,Higher,5.40,4.43,6.59,81,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,All,16.50,13.53,20.13,1247,7560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,None,23.10,18.94,28.18,349,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,Primary,17.33,14.21,21.14,261,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,Middle,13.20,10.82,16.10,199,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,Secondary,9.90,8.12,12.08,149,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,All,85+,Higher,7.42,6.08,9.05,112,1511
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,All,4.10,3.36,5.00,551,13440
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,None,5.74,4.71,7.00,154,2688
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,Primary,4.31,3.53,5.26,115,2688
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,Middle,3.28,2.69,4.00,88,2688
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,Secondary,2.46,2.02,3.00,66,2688
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60+,Higher,1.85,1.52,2.26,49,2688
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,All,1.85,1.52,2.26,44,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,None,2.58,2.12,3.15,12,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,Primary,1.94,1.59,2.37,9,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,Middle,1.48,1.21,1.81,7,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,Secondary,1.11,0.91,1.35,5,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,60-64,Higher,1.00,0.82,1.22,4,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,All,3.08,2.53,3.76,74,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,None,4.31,3.53,5.26,20,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,Primary,3.23,2.65,3.94,15,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,Middle,2.46,2.02,3.00,11,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,Secondary,1.85,1.52,2.26,8,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,65-69,Higher,1.38,1.13,1.68,6,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,All,4.71,3.86,5.75,113,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,None,6.60,5.41,8.05,31,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,Primary,4.95,4.06,6.04,23,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,Middle,3.77,3.09,4.60,18,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,Secondary,2.83,2.32,3.45,13,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,70-74,Higher,2.12,1.74,2.59,10,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,All,6.97,5.72,8.50,168,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,None,9.76,8.00,11.91,47,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,Primary,7.32,6.00,8.93,35,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,Middle,5.58,4.58,6.81,26,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,Secondary,4.18,3.43,5.10,20,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,75-79,Higher,3.14,2.57,3.83,15,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,All,9.84,8.07,12.00,238,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,None,13.78,11.30,16.81,66,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,Primary,10.33,8.47,12.60,49,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,Middle,7.87,6.45,9.60,38,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,Secondary,5.90,4.84,7.20,28,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,80-84,Higher,4.43,3.63,5.40,21,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,All,13.53,11.09,16.51,327,2419
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,None,18.94,15.53,23.11,91,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,Primary,14.21,11.65,17.34,68,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,Middle,10.82,8.87,13.20,52,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,Secondary,8.12,6.66,9.91,39,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Urban,85+,Higher,6.09,4.99,7.43,29,483
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,All,6.10,5.00,7.44,1742,28560
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,None,8.54,7.00,10.42,487,5712
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,Primary,6.40,5.25,7.81,365,5712
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,Middle,4.88,4.00,5.95,278,5712
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,Secondary,3.66,3.00,4.47,209,5712
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60+,Higher,2.75,2.26,3.36,157,5712
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,All,2.75,2.26,3.36,141,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,None,3.84,3.15,4.68,39,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,Primary,2.88,2.36,3.51,29,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,Middle,2.20,1.80,2.68,22,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,Secondary,1.65,1.35,2.01,16,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,60-64,Higher,1.24,1.02,1.51,12,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,All,4.58,3.76,5.59,235,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,None,6.40,5.25,7.81,65,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,Primary,4.80,3.94,5.86,49,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,Middle,3.66,3.00,4.47,37,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,Secondary,2.75,2.26,3.36,28,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,65-69,Higher,2.06,1.69,2.51,21,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,All,7.01,5.75,8.55,360,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,None,9.82,8.05,11.98,100,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,Primary,7.37,6.04,8.99,75,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,Middle,5.61,4.60,6.84,57,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,Secondary,4.21,3.45,5.14,43,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,70-74,Higher,3.16,2.59,3.86,32,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,All,10.37,8.50,12.65,533,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,None,14.52,11.91,17.71,149,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,Primary,10.89,8.93,13.29,111,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,Middle,8.30,6.81,10.13,85,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,Secondary,6.22,5.10,7.59,63,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,75-79,Higher,4.67,3.83,5.70,48,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,All,14.64,12.00,17.86,752,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,None,20.50,16.81,25.01,210,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,Primary,15.37,12.60,18.75,158,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,Middle,11.71,9.60,14.29,120,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,Secondary,8.78,7.20,10.71,90,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,80-84,Higher,6.59,5.40,8.04,67,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,All,20.13,16.51,24.56,1034,5140
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,None,28.18,23.11,34.38,289,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,Primary,21.14,17.33,25.79,217,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,Middle,16.10,13.20,19.64,165,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,Secondary,12.08,9.91,14.74,124,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Both,Rural,85+,Higher,9.06,7.43,11.05,93,1028
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,All,4.25,3.49,5.19,892,21000
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,None,5.95,4.88,7.26,249,4200
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,Primary,4.46,3.66,5.44,187,4200
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,Middle,3.40,2.79,4.15,142,4200
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,Secondary,2.55,2.09,3.11,107,4200
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60+,Higher,1.91,1.57,2.33,80,4200
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,All,1.91,1.57,2.33,72,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,None,2.68,2.20,3.27,20,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,Primary,2.01,1.65,2.45,15,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,Middle,1.53,1.25,1.87,11,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,Secondary,1.15,0.94,1.40,8,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,60-64,Higher,1.00,0.82,1.22,7,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,All,3.19,2.62,3.89,120,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,None,4.46,3.66,5.44,33,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,Primary,3.35,2.75,4.09,25,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,Middle,2.55,2.09,3.11,19,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,Secondary,1.91,1.57,2.33,14,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,65-69,Higher,1.43,1.17,1.74,10,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,All,4.89,4.01,5.97,184,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,None,6.84,5.61,8.34,51,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,Primary,5.13,4.21,6.26,38,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,Middle,3.91,3.21,4.77,29,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,Secondary,2.93,2.40,3.57,22,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,70-74,Higher,2.20,1.80,2.68,16,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,All,7.23,5.93,8.82,273,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,None,10.11,8.29,12.33,76,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,Primary,7.59,6.22,9.26,57,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,Middle,5.78,4.74,7.05,43,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,Secondary,4.33,3.55,5.28,32,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,75-79,Higher,3.25,2.67,3.97,24,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,All,10.20,8.36,12.44,385,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,None,14.28,11.71,17.42,107,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,Primary,10.71,8.78,13.07,80,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,Middle,8.16,6.69,9.96,61,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,Secondary,6.12,5.02,7.47,46,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,80-84,Higher,4.59,3.76,5.60,34,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,All,14.02,11.50,17.10,529,3780
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,None,19.63,16.10,23.95,148,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,Primary,14.73,12.08,17.97,111,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,Middle,11.22,9.20,13.69,84,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,Secondary,8.41,6.90,10.26,63,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,All,85+,Higher,6.31,5.17,7.70,47,755
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,All,3.49,2.86,4.26,234,6720
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,None,4.88,4.00,5.95,65,1344
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,Primary,3.66,3.00,4.47,49,1344
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,Middle,2.79,2.29,3.40,37,1344
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,Secondary,2.09,1.71,2.55,28,1344
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60+,Higher,1.57,1.29,1.92,21,1344
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,All,1.57,1.29,1.92,18,1209
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,None,2.20,1.80,2.68,5,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,Primary,1.65,1.35,2.01,3,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,Middle,1.25,1.02,1.53,3,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,Secondary,1.00,0.82,1.22,2,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,60-64,Higher,1.00,0.82,1.22,2,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,65-69,All,2.61,2.14,3.18,31,1209
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,65-69,None,3.66,3.00,4.47,8,241
IN-DN,Dadra and Nagar Haveli and Daman and Diu,Male,Urban,65-69,Primary,2.74,2.25,3.34,6,241
